"id","x_name","x_studio_tag_ids","x_studio_periodos","x_studio_descripcin","x_studio_marca","x_studio_ean","x_studio_cdigo_referencia_proveedor","x_studio_proveedor","x_studio_trazabilidad_levantamiento","x_studio_pm_asociado","x_studio_origen","x_studio_eye","x_studio_raee","x_studio_pilas","x_studio_neumticos","x_studio_bateras","x_studio_aceites_y_lubricantes","x_studio_es_mdh","x_studio_stage_id"
"__export__.x_productos_622523_e3131ede","942468025TXD","TxD - SKUs","2023","680CCTBV19-508 SA/ROCL1/SURT","TRIBU","","","BRENDISOL TRADING SA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622522_12ec5326","942460055TXD","TxD - SKUs","2023","680CCMLV19-502/NEGRO/SURT","MELT","","","BRENDISOL TRADING SA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622521_6d32e0d7","942457025TXD","TxD - SKUs","2023","680CCAUV19-100 PL/AZCL1/SURT","AUSSIE","","","BRENDISOL TRADING SA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622520_df971597","942457013TXD","TxD - SKUs","2023","680CCAUV19-100 PL/BLANC/SURT","AUSSIE","","","BRENDISOL TRADING SA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622519_173d7f77","941317002TXD","TxD - SKUs","2023","QUILT SOFT 15P/AZAB1","ALANIZ HOME","","","ZHEJIANG QIANBAIHUI HOME TEXTILE","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622518_bfe0e131","940943999TXD","TxD - SKUs","2023","JEEP 130127B R/C 1:12 LUZ","PARIS","","","HAPPY LINE LIMITED.","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622517_0ea0cb09","940939999TXD","TxD - SKUs","2023","LANCHA 130057B  R/C FULL B","PARIS","","","HAPPY LINE LIMITED.","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622516_c15a92d5","940891012TXD","TxD - SKUs","2023","665TRAZV22-501 TR/AZOS1/T 46","ALANIZ","","","ELITE ENTERPRISE CO. LTD.","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622515_926ae6d0","940881030TXD","TxD - SKUs","2023","665TRAZV22-500 TR/AZME1/T 48","ALANIZ","","","ELITE ENTERPRISE CO. LTD.","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622514_184348b1","940881028TXD","TxD - SKUs","2023","665TRAZV22-500 TR/AZME1/T 44","ALANIZ","","","ELITE ENTERPRISE CO. LTD.","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622513_6f9059a2","940880079TXD","TxD - SKUs","2023","665TRJCV22-502 TR/AZMA1/T 48","JOHNSONS CLASSIC","","","ELITE ENTERPRISE CO. LTD.","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622512_680f7367","940715999TXD","TxD - SKUs","2023","D MAGICO COLORITO","DUENDE MAGICO","","","ANHUI LIGHT INDUSTRIES INTERNATIONA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622511_4c04e3e5","940649999TXD","TxD - SKUs","2023","PANTALLA LAMPARA SEAGRASS","ALANIZ HOME","","","MINH KHANG HANDICRAFT EXPORT","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622510_c2fafa1c","940374033TXD","TxD - SKUs","2023","620CZOPV17-17/MOME1/XL","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622509_c6ce1e9d","940374031TXD","TxD - SKUs","2023","620CZOPV17-17/MOME1/M","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622508_7d464299","940374009TXD","TxD - SKUs","2023","620CZOPV17-17/AZOS1/M","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622507_ed8b0b5b","940373045TXD","TxD - SKUs","2023","620CZOPV17-07/MIS3/XL","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622506_dacd341d","940373044TXD","TxD - SKUs","2023","620CZOPV17-07/MIS3/L","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622505_080cd32e","940373043TXD","TxD - SKUs","2023","620CZOPV17-07/MIS3/M","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622504_3556ac11","940373042TXD","TxD - SKUs","2023","620CZOPV17-07/MIS3/S","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622503_6e59778c","940373024TXD","TxD - SKUs","2023","620CZOPV17-07/MIS1/L","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622502_787e1ab9","940373023TXD","TxD - SKUs","2023","620CZOPV17-07/MIS1/M","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622501_2aa5139a","940373022TXD","TxD - SKUs","2023","620CZOPV17-07/MIS1/S","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622500_83a8c8fe","940373014TXD","TxD - SKUs","2023","620CZOPV17-07/GROS1/S","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622499_4bdf3471","940369006TXD","TxD - SKUs","2023","620STOPV17-1/GROS1/36 CM/COPAB","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622498_c6a12a18","939994003TXD","TxD - SKUs","2023","COJIN DECO 45X45/BLAB1","ATTIMO","","","BALTEX (HK) LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622497_f729257d","939686008TXD","TxD - SKUs","2023","J2VYG1903/AZME5/T 50","JJO","","","NEOSPORT S.A.","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622496_c34ffba7","939620007TXD","TxD - SKUs","2023","646JEMNV21-021 JE/AZME9/T 12A","MOON","","","PASTEL APPARELS LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622495_12bc4546","939613008TXD","TxD - SKUs","2023","620STOPV17-07/RJOS1/L","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622494_0e7f20ab","939613006TXD","TxD - SKUs","2023","620STOPV17-07/RJOS1/S","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622493_69ed744a","939602013TXD","TxD - SKUs","2023","641CZMLTA-708 CALZ/ROCL9/T/16A","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622492_5e3b72a5","939592009TXD","TxD - SKUs","2023","641CZMLTA-701 CALZ/BLAB9/T/16A","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622491_5c57d56b","939592007TXD","TxD - SKUs","2023","641CZMLTA-701 CALZ/BLAB9/T 12A","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622490_19afdae4","939592006TXD","TxD - SKUs","2023","641CZMLTA-701 CALZ/BLAB9/T 10A","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622489_8a26a107","939592005TXD","TxD - SKUs","2023","641CZMLTA-701 CALZ/GRAB9/T/16A","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622488_0aa4fd9f","939570003TXD","TxD - SKUs","2023","620CZOPV17-02/AZCL1/M","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622487_7651b4d9","939560022TXD","TxD - SKUs","2023","641CZMLTA-704 CALZ/AZAB8/T 10A","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622486_8e60a9bc","939560017TXD","TxD - SKUs","2023","641CZMLTA-704 CALZ/GRAB1/T/16A","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622485_b2e973c1","939558005TXD","TxD - SKUs","2023","620CZOPV17-01/AZCL1/XL","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622484_4b6c6e91","939365006TXD","TxD - SKUs","2023","620STOPV17-0/VECL1/36 CM/COPAB","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622483_9f1251a3","939362007TXD","TxD - SKUs","2023","620CZOPV17-16/MIS1/M","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622482_5e8e2537","939355001TXD","TxD - SKUs","2023","620CZOPV17-22 COLALESS SPORT","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622481_86a1d764","939310004TXD","TxD - SKUs","2023","620STOPV17-16/ROCL1/L","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622480_330a0582","939298005TXD","TxD - SKUs","2023","620CZOPV17-09/BGCL1/XL","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622479_825be6b6","939288003TXD","TxD - SKUs","2023","620STOPV17-05/BGCL1/M","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622478_74fa1f87","939285009TXD","TxD - SKUs","2023","620STOPV17-02/MIS1/38 CM/COPAC","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622477_ef9e813b","939285006TXD","TxD - SKUs","2023","620STOPV17-02/MIS1/36 CM/COPAB","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622476_534ed809","939281009TXD","TxD - SKUs","2023","620STOPV17-29/VECL1/XL","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622475_82525d37","939280003TXD","TxD - SKUs","2023","620STOPV17-10/NEGRO/M","OPPOSITE","","","COMERCIAL HACHECE LTDA","","","NACIONAL","True","","","","","","","Completado"
"__export__.x_productos_622474_1fcb7c60","938961004TXD","TxD - SKUs","2023","642POTBV22-620 PO/MOCL2/T 6A","TRIBU","","","ANHUI KNITEX CO.LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622473_a87710c5","938961003TXD","TxD - SKUs","2023","642POTBV22-620 PO/MOCL2/T 4A","TRIBU","","","ANHUI KNITEX CO.LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622472_3272ce2f","938961002TXD","TxD - SKUs","2023","642POTBV22-620 PO/MOCL2/T 3A","TRIBU","","","ANHUI KNITEX CO.LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622471_437fd087","937963999TXD","TxD - SKUs","2023","BANCA PARA LEVANTAMIENTO","RADOST","","","SHS ACTIVE LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622470_142a1fa8","937883003TXD","TxD - SKUs","2023","624ACOPV22-808 AC/MIS2/TU","OPPOSITE","","","DISTRIBUIDORA BIG BRANDS LIMITADA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622469_b582b831","937839005TXD","TxD - SKUs","2023","622PJUMV22-603 PI/MIS1/L","UMBRALE","","","COMERCIAL PARKROSE ASIA S L","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622468_bf669a09","937839004TXD","TxD - SKUs","2023","622PJUMV22-603 PI/MIS1/M","UMBRALE","","","COMERCIAL PARKROSE ASIA S L","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622467_6ea5a3fe","937839003TXD","TxD - SKUs","2023","622PJUMV22-603 PI/MIS1/S","UMBRALE","","","COMERCIAL PARKROSE ASIA S L","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622466_c35a02f6","937771002TXD","TxD - SKUs","2023","622PJUMV22-601 PI/MIS1/XS","UMBRALE","","","COMERCIAL PARKROSE ASIA S L","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622465_20dc8b95","937439014TXD","TxD - SKUs","2023","604BZAZI21-251T BLA/AZMA3/M","ALANIZ","","","YESICA YARAD ENTERPRISE SPA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622464_bba9ef88","937439013TXD","TxD - SKUs","2023","604BZAZI21-251T BLA/AZMA3/S","ALANIZ","","","YESICA YARAD ENTERPRISE SPA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622463_648a9fb9","937324004TXD","TxD - SKUs","2023","604PAAZI21-412T PAN/RJOS3/M","ALANIZ","","","SHANGHAI SILK GROUP CO","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622462_bd34a653","937322003TXD","TxD - SKUs","2023","604PAAZI21-316T PA/MIS1/S","ALANIZ","","","SHANGHAI SILK GROUP CO","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622461_17ceee49","937014002TXD","TxD - SKUs","2023","CARTERA/BOLS UMBR/GRME2/TU","UMBRALE","","","EUROFASHION LTDA.","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622460_489c26a1","935172002TXD","TxD - SKUs","2023","604CHABI21-016 CHAL/GRAB1/SURT","EVOQUE","","","GUANGDONG TEXTILES IMP Y EXP COMPA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622459_197b20ef","935024024TXD","TxD - SKUs","2023","640POTBV21-104 PO/RJME2/T 24M","TRIBU","","","TEAM SOURCING COMPANY LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622458_72c81d54","934739009TXD","TxD - SKUs","2023","640POTBV21-303 PO/AZOS1/T 9M","TRIBU","","","TEAM SOURCING COMPANY LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622457_ba473842","934637005TXD","TxD - SKUs","2023","640PJTBV21-703 PI/AZCL3/T 18M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622456_90cb6b12","934637004TXD","TxD - SKUs","2023","640PJTBV21-703 PI/AZCL3/T 12M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622455_9bca4b3f","934559007TXD","TxD - SKUs","2023","640BBTBTA-180/ROAB8/6/9M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622454_dc1c5295","934559006TXD","TxD - SKUs","2023","640BBTBTA-180/ROAB8/3/6M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622453_6134df41","934559003TXD","TxD - SKUs","2023","640BBTBTA-180/BLAB8/3/6M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622452_10007423","934557004TXD","TxD - SKUs","2023","640BBTBV21-820 OS/BLAB8/6/9M","TRIBU","","","SOFTEX LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622451_27c1a57c","934362007TXD","TxD - SKUs","2023","640CJTBTA-842 CON/ROAB8/6/9M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622450_af616758","934355002TXD","TxD - SKUs","2023","640PLTBV21-231 PO/GRME1/T 6M","TRIBU","","","ANHUI KNITEX CO.LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_622449_7e80c758","934331019TXD","TxD - SKUs","2023","640PBTBV21-121 PA/AZOS2/T 36M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622448_4b113cf5","934326017TXD","TxD - SKUs","2023","640PBTBV21-120 PA/ROCL2/T 18M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622447_6bec3df6","934326010TXD","TxD - SKUs","2023","640PBTBV21-120 PA/AZCL3/T 12M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622446_f0f40b1e","934326008TXD","TxD - SKUs","2023","640PBTBV21-120 PA/AZCL3/T 6M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622445_920d0b4d","934324034TXD","TxD - SKUs","2023","640CLTBV21-220 CA/ROCL2/T 12M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622444_12eb398c","934324028TXD","TxD - SKUs","2023","640CLTBV21-220 CA/AZOS2/T 12M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622443_cbefd9b7","934306010TXD","TxD - SKUs","2023","640BUTBV21-444 BU/BLAB3/T 12M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622442_09737fbb","934300004TXD","TxD - SKUs","2023","640BUTBV21-140 BU/AZCL9/T 12M","TRIBU","","","ANHUI KNITEX CO.LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622441_acab1dcc","934276007TXD","TxD - SKUs","2023","640PATBI20-322 PA/AZAB5/T 36M","TRIBU","","","PASTEL APPARELS LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622440_dedbbdc7","934270006TXD","TxD - SKUs","2023","640JDTBV21-367 JA/CAME1/T 24M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622439_56da2097","934270005TXD","TxD - SKUs","2023","640JDTBV21-367 JA/CAME1/T 18M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622438_88e2727c","934270004TXD","TxD - SKUs","2023","640JDTBV21-367 JA/CAME1/T 12M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622437_6e54cd10","934270002TXD","TxD - SKUs","2023","640JDTBV21-367 JA/CAME1/T 6M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622436_b4e16c30","934269003TXD","TxD - SKUs","2023","640JDTBV21-366 JA/AZOS2/T 9M","TRIBU","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622435_237e71c1","934268003TXD","TxD - SKUs","2023","640ACTBV21-555 AC/GRIS/6/9M","TRIBU","","","FUJIAN RONVIEW TRADING CO LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_622434_2faf25e6","934253002TXD","TxD - SKUs","2023","624ACCUMV21-129 A/NEGRO/TU","UMBRALE","","","JIANGSHAN LIHAO IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622433_05924ff0","934250003TXD","TxD - SKUs","2023","624ACCUMV21-127 A/AMOR1/TU","UMBRALE","","","JIANGSHAN LIHAO IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622432_77c9c982","934240002TXD","TxD - SKUs","2023","624ACCUMV21-123 A/GRPL1/TU","UMBRALE","","","JIANGSHAN LIHAO IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_622431_bd141eb2","934222002TXD","TxD - SKUs","2023","624ACCUMV21-118 A/GRPL1/TU","UMBRALE","","","JIANGSHAN LIHAO IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
